Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,sitio arqueológico cerca Tlaxcala,"tengo la suerte de haber visitado Tlaxcala sobre 10 veces durante mi vida. Visité Cacaxtla recientemente con mi familia. El precio de la entrada era de $55 pesos, que está a menos de 5 dólares para adultos. Niños hasta 12 años gratis y adultos mayores no pagar. anunció la señal de que los domingos son gratis. Aunque el sitio no es tan abundante o inmensa como Chichen Itza o Teotihuacan, es algo para ir mientras en Tlaxcala. Tienes que ir en coche a través de una pequeña ciudad y puede tomar un tiempo. tiene coloridos murales además de las pirámides. El mismo billete te permite el acceso al Xochitecatl que está cerca. Aunque el sitio Xochitecatl no ha recibido tanta atención a los signos y placas como Cacaxtla, podrá subir los sitios. Me encantó, a pesar persigue mi hijo de 4 años en el proceso. estar dispuesto a caminar una distancia y hay varias escaleras. Mis hijos dormimos bien tras subir y bajar las pirámides : -)",,31 de diciembre de 2012,
,"Cacaxtla ""olvidada""","La zona arqueológica de Cacaxtla en Tlaxcala es una obra poderosa de nuestros antepasados y una obra majestuosa del gobierno por la enorme cubierta que protege la zona.  Nunca había visto un techo tan grande para cubrir una zona arqueológica. Lástima que el acceso está mal señalizado, el costo de la entrada es alto, no hay información a la mano, está descuidado y sucio.  Esta zona está muy cerca de la autopista México Puebla, pero lamentablemente, no hay acceso directo, de modo que para llegar, hay que cruzar por muchas poblaciones llenas de topes y vados. Ojalá el Gobernador pudiera hacer un acceso directo que no es más de 2 kms. para que el lugar tuviera más turistas. Yo fui la semana pasada y sólo éramos dos personas visitando el lugar.","Ciudad de México, México",30 de noviembre de 2012,nov de 2012
,un antiguo sitio y bien vale la pena el esfuerzo.,Es un pequeño lugar que se puede hacer en unos 60 a 90 minutos. corto paseo desde el aparcamiento. hacer un poco de investigación antes que ir porque no hay mucha información.,"Santa Fe, Nuevo Mexico",20 de noviembre de 2012,nov de 2012
,Cacaxtla Archeologacal sitio,"bien, recuerde que durante más de 40 años mi esposa y yo hemos estado visitando sitios arqueológicos en México. Pero, esta fue nuestra primera vez aquí. fue simplemente excelente. Ahora, no puede ser un idiota cuando se visita aquí. Te sugiero que estar familiarizado con otras ruinas mexicano. Si no, no un montón de búsquedas Web así que sabes lo que estás buscando en y por qué. La revista Arqueología muy reciente en México tenía un gran resumen si leen español. Ninguno de los de menos, no te lo pierdas. No la revista pero el sitio. es único. Es una caminata un poco desde la zona de aparcamiento. Mi esposa allí y a la cima, pero tuvimos un tiempo difícil hacer volver ... Estamos viejo. Me dejaron conducir mi atención de alquiler más cerca de la entrada principal, así que lo hizo con gratos recuerdos. Me encantan estos sitios pero yo siempre recomiendo a la gente que hacer su investigación e imprimir WIKI los resultados antes de la visita. Estoy siempre encantado de saber exactamente qué es lo que estoy mirando. -usted es libre de fotografía diseminados por ==pecado FLASH = I no entender esto, ya que es poco probable que flash lejía de las rocas ...","Santa Fe, Nuevo Mexico",12 de noviembre de 2012,nov de 2012
,volver a la historia,"es algo cansados pero su ameizing encontrará cuadros y artículos utilizados para cocinar y artículos paratrabajando la tierra, hay algunas cosas que sorprender a un buen Scout","Puebla, México",21 de agosto de 2012,jul de 2012
,Enorme en todos los sentidos!,"Cacaxtla es una zona arqueológica pequeña en cuanto al número de edificios preshispánicos con los que cuenta el complejo, pero enorme debido a su contenido.El Edificio Principal es de grandes dimensiones comparado con otros de su tipo.Los elementos restaurados permiten ver un aspecto impresionante que no se ha podido ver en otros sitios y los que no están restaurados se consevan impresionantemente bien.Los Murales y la conservación del color te dejan boquiabierto, es definitivamente algo que todo amante de las zonas arqueológicas debe de ver.","Filadelfia, Pensilvania",2 de mayo de 2012,may de 2012
,tomar la salida plástico,"Un gran sitio arqueológico principalmente por sus murales de colores vibrantes, aunque menos impresionante que aquellos en Bonampak. Sin embargo, parece que hay mucho más para descubrir, y mucho más de lo que ya se ha encontrado pero no está expuesto a los visitantes. Es triste que los murales de Cacaxtla están separados de los visitantes no sólo por una prudente distancia de 6 o 7 pies, pero también por un espeso y polvoriento camino plástico hoja que no permite disfrutar de las pinturas. Puede visitar el sitio por su valor arqueológico, pero si desea tener una buena vista de las pinturas murales, mejor busca en ellos en la web.","La Paz, Bolivia",5 de febrero de 2012,feb de 2012
,Excelente sitio arqueológico.,"El lugar es mágico, y el restaurante tiene una excelente comida, no dejen de probar el curado de pulque. ",,2 de marzo de 2011,
,Hermoso,"Muy bonito y tranquilo. La iglesia del centro estaba en trabajo de restauración al momento de nuestra visita, me imagino que como consecuencia del sismo del 2017; por esta razón, no fue posible acceder, pero por fuera es muy bella de cualquier modo y destaca con su color y su trabajo de talavera.Recomiendo mucho el tranvía. Ayuda a ver todo con más contexto y sin cansarse; además de que permite acceder a sitios que por el contrario no están disponibles al público.Cuando fuimos, nos tocó escuchar música en vivo y también ver varios puestos de artesanías. Recomiendo que visiten estos últimos para apoyar al comercio local y porque venden cosas de verdad increíbles.También si ven campesinos ofreciendo sus productos, por lo general están a mejor precio que en las grandes tiendas y obviamente son de mucho mejor frescura y calidad, así que son igualmente recomendables; además de que en cuestión de responsabilidad social-ambiental es mucho mejor comprarle a ellos que a WalMart.Todo está bonito aunque que aún permitan la tauromaquia me parece impensable y estúpido, pero bueno. Aún así es un estado bonito.La pasamos muy bien aquí. Hay mucha oferta gastronómica, comercial y de museos atractivos. Sin duda volveremos.","Ciudad de México, México",31 de diciembre de 2023,dic de 2023
,TAN BELLA Y TRANQUILA COMO SIEMPRE,"Es la tercera vez que visito Tlaxcala, pero creo que esta última vez, recorrí más a detalle sus calles. Me gusta la quietud, la limpieza y la belleza de esta ciudad. Me gusta ver sus calles coloniales impregnadas de historia.  Es una ciudad hermosa, con un clima perfecto y una historia fascinante. Es cuna de mucha de la historia de México. Además de poseer una gastronomía envidiable. Tlaxcala es pequeño, pero tiene mucho que ofrecer. Sin duda, súper recomendable para visitar y conocer encantadores rincones de nuestro bello México.","Cancún, México",5 de noviembre de 2023,nov de 2023
,Un pueblo que vale la pena conocer ,Un pueblo muy pintoresco bonito para una visita de fin de semana con lugares agradables donde ir y zonas muy culturales e históricas se puede recorrer caminando muy fácilmente todo está muy cercano y en todos lados tienen buenos precios.,,16 de julio de 2023,jul de 2023
,Cada día más agradecidos,"Una ciudad que ofrece cada vez más. No solo es su centro sino sus alrededores. Tomamos el bus que da un recorrido por el centro y muy ameno por solo 90 pesos pudimos conocer un poco más de la historia de esta hermosa ciudad.Nos tocó ver un evento por el día internacional de la danza y estuvo muy lindo, compramos también ropa que no fue para nada cara.Lo que me parece es que no hay opciones para los niños pequeños que puedan entretenerse que no sea caminar por las  fuentes, eso sí opciones de restaurantes y bares empiezan a abundar, tal vez pensar un poco en los peques y tener parques públicos cercanos sería una gran opción.","Ciudad de México, México",1 de mayo de 2023,abr de 2023
,Gran ciudad,¡Era simplemente un lugar increíble para visitar! Caminé y sentí seguridad! ¡La comida en los camiones de comida es sana y limpia! ¡La gente es amable y las visitas turísticas son increíbles!,"San Salvador, El Salvador",7 de abril de 2023,mar de 2023
,Tlaxcala si existe,"De lo bueno poco. Muy bonito lugar,  buena comida, lugar histórico, tranquilo y hermoso. Solo que la foto que ha puesto Tripadvisor para calificar, no corresponde al centro histórico de Tlaxcala, sino a Val´Quirico que es otro atractivo que no pertenece al centro histórico","Ciudad de México, México",20 de agosto de 2022,ago de 2022
,Ciudad muy limpia,"Es una excelente opción para descansar y disfrutar agradables vistas, muy buenos lugares para comer y probar el pulque. La ciudad es limpia ordenada, tranquila y sus vecinos son amables en general.","Cuernavaca, México",13 de junio de 2022,jun de 2022
,Para disfrutarlo,"El centro histórico se extiende desde la Plaza de la Constitución donde se ubican las letras multicolores: ""Tlaxcala"".Sus portales, Edificios coloniales,  portales, plazas, museos e iglesias te harán partícipe de la experiencia histórica.Disfrútalo porque: La VIDA...es un VIAJE!","Ciudad de México, México",17 de abril de 2022,abr de 2022
,Un agradable entorno colonial,"Es agradable caminar el centro histórico de Tlaxcala, la plaza principal tiene un entorno pintoresco con  los edificios coloniales y sus portales; donde hay restaurantes y bares para pasar un rato ameno.Se pueden visitar algunos parques con árboles , esculturas y zona de restaurantes con terrazas.Puedes finalizar ascendiendo al Ex convento de Nuestra Señora de la Asunción  desde donde tienes buena vista de una parte de la ciudad y de la Plaza de toros que tiene una bonita arquitectura.Disfruta del centro histórico de Tlaxcala porque: ¡La VIDA...es un VIAJE!","Ciudad de México, México",3 de agosto de 2021,may de 2021
,Una pequeña italia,Lugar super lindo para visitar en familia o en pareja se puede disfrutar más ya que tiene lugares y resto super románticos para una buena comida y una copa de vino imperdible si visitas tlaxcala,"Tlaxcala, México",16 de agosto de 2020,ago de 2020
,"Visita a Tlaxco, Tlaxcala","Tlaxco es un pueblo mágico ubicado en el estado de Tlaxcala, se encuentra al norte de la capital y es un lugar muy conocido por la creación del queso. Además puedes hacer actividades al aire libre y ecoturismo. Se recomienda ir abrigados, el clima suele ser frío.","Texcoco, México",23 de junio de 2020,sept de 2019
,PASEO PARA DISFRUTAR ,"Esta es una ciudad en la cual merece la pena disfrutar de un paseo por su centro histórico e ir viendo y disfrutando de cada rincón y de los monumentos, Catedral de la Ascensión, murales, paseo de Gobierno...Ir recorriendo la ciudad, sentarse en una cantina y disfrutar de una buena comida en cualquier de sus restaurantes","Oviedo, España",19 de septiembre de 2019,sept de 2019
,Tlaxcala es un must see de México ,"La verdad iba con cero expectativas sobre Tlaxcala, pero WOW! Es un lugar con muchísimos lugares que puedes conocer, turistear, degustar. Quedé enamorada de este estado","Puerto Vallarta, México",5 de agosto de 2019,ago de 2019
,Pequeño con mucha historia,"El centro de Tlaxcala está lleno de vida e historia. Cuenta con tiendas, boutiques, galerías, museos, templos, edificios con arquitectura muy antigua, catedrales, restaurantes, cafés al aire libre y mucho más. Puedes tomar el tranvía turístico y conocer a fondo todas las atracciones que ofrece ese lindo lugar.","Ciudad de México, México",7 de mayo de 2019,may de 2019
,"Fresco, divertido y barato","Una tarde maravillosa en un lugar genial. Económico y de una tranquilidad excepcional, accesible en Cuanto a costo y una gastronomía de lujo.","Tlaxcala, México",13 de abril de 2019,ene de 2019
,Buen recorrido de un dia ,"Puedes recorrer todo el centro histórico y sus principales lugares en un día, comer bien y conocer de la cultura de Tlaxcala. ","Ciudad de México, México",16 de marzo de 2019,mar de 2019
,Un buen sitio para visitar en fin de semana,"El centro histórico de Tlaxcala tiene una hermosa iglesia, construcciones coloniales y plaza de toros. Queda cerca de la CDMX y es una visita que te va a sorprender gratamente.","Ciudad de México, México",3 de marzo de 2019,feb de 2019
