Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Disfrutable quizás y solo bajo ciertas condiciones,"Dada la gran cantidad de comentarios positivos, no leí los negativos y me lleve una gran desilusión. Si se ven luciérnagas pero no necesariamente es espectacular ni cumple con las expectativas que crea la publicidad. Depende mucho de las condiciones climáticas, en mi caso no sentí que la inversión de tiempo y dinero valiera la pena. Se debe cuidar con quien se contrata la visita al santuario, pues debido a la gran demanda de visitantes se han presentado muchas estafas y existen numerosas agencias no certificadas que dejan a los turistas plantados.En cuanto a las posibilidades de ir al santuario existen tres formas, una es hospedarse en las cabañas del bosque de Nanacamilpa, otra es acampar en el mismo bosque y por ultimo hospedarse en algún hotel de Tlaxcala y de ahí tomar un tour al santuario. El tour dura ocho horas, de las cuales el avistamiento abarca solo una (8:30 a 9:30), la mayoría del tiempo te dejan en el punto de reunión esperando el momento para caminar con el guía por algún sendero del santuario, durante la espera hacen algunas actividades de relleno, pero ante el tedio terminas comprando comida o suvenires que venden ahí. Al momento del avistamiento se camina por algún sendero en grupo y definitivamente los niños pequeños se asustan al caminar en la oscuridad, algunas personas hablan, toman fotos con flash o encienden el celular, lo cual afecta la experiencia. Mi recomendación es que si vives cerca de Tlaxcala como en la Ciudad de México, bien puedes arriesgarte a ir al santuario y quizás te agrade la experiencia. Pero para quienes estén pensando en acudir de lugares lejanos, recomiendo buscar otras opciones, varios estados tienen pueblitos donde aún se puede ver luciérnagas sin tanto comercialismo. En mi caso no fue lo que esperaba y desearía no haber creído en la publicidad.","Jalisco, México",1 de agosto de 2016,jul de 2016
,Tienes que vivirlo ,"Definitivamente una experiencia que tienes que vivirla , con tus hijos , de preferencia en julio y que no sea luna llena , no lo recomiendo con niños chicos , nosotros tomamos el tour con México viejo y nos fue muy bien ",Cuernavaca,1 de agosto de 2016,ago de 2016
,Extraordinario,"La sensacion de paz, el silencio, el bosque de noche, lor olores te hacen sentir lo maravilloso de la naturaleza.","Ciudad de México, México",31 de julio de 2016,jul de 2016
,recomendaciones para disfrutar este hermoso lugar,"Es un lugar espectacular, y vale mucho la pena visitarlo y con cierta planeación se disfrutará más. Las luciérnagas sólo están entre julio y agosto y la mejor época para visitarlas es en julio. Es mejor hacer la visita entre semana, viernes o domingo. El sábado la cantidad de personas es inmensa, y los proveedores del servicio no saben manejar esa cantidad de personas. Son ocho a diez lugares de avistamiento y los sábados puede haber más de tres mil personas en cada uno. Recomiendo ir con zapatos o botas impermeables y que permitan caminar a gusto. Varias mujeres de nuestro grupo iban con tacones altos!!! Antes de iniciar el recorrido avisen al guía si tiene problemas cardiacos o cualquier otro porque nos llevaron a paso rápido por el bosque y la caminata fue de más de tres kilómetros, algunas personas no pudieron seguir el paso y otras se sintieron mal. Creo que hay senderos más cortos y los pueden llevar a lugares más accesibles. Los guías son jóvenes que no ubican las discapacidades de algunas personas. La experiencia es única, espectacular y vale cada peso que se paga por ella. la recomiendo al 100%","Cuernavaca, México",31 de julio de 2016,jul de 2016
,Un bosque encantado en Tlaxcala,"Fue maravillosa la experiencia de estar en medio del bosque, todos callados y observando volar luces a nuestro alrededor (luciérnagas machos), como hadas flotando cerca. Lo mejor es contratar directo con GRANAJA SALMA muy organizados, guías certificados, se preocupan por tu seguridad y conocen donde se puede hacer el mejor avistamiento. Esto es entre las 20:30 y 21:30 por lo que es adecuado hospedarse en los alrededores de Nanacamilpa.Definitivamente no recomiendo Hacienda Ixtafiayuca, que se anuncia en línea como todo incluido (experiencias y 3 comidas). Llegamos temprano (alrededor de las 11:00) para disfrutar de todas las actividades que ofrecen. Nos asignaron la habitación, nosotros teníamos que prender el boiler, no pude, así que tuvimos que ir a recepción. La ducha no estaba limpia al 100%, Fuimos al taller de pizzas, nos quedó comible, pues la salsa era industrializada. La comida es  a partir de las 14:00, las meseras sirvieron sopa de calabaza de muy buen sazón pero entonces pusieron en una mesa para que el comensal se sirviera por sí mismo ""TACOS DE CARNE O FLAUTAS"" y frijoles. Posteriormente fue conocer la hacienda, los corrales, la tirolesa, caminar, paseo en trajinera o carreta.A las 18 nos llevaron a la Granja o Rancho Salma que fue lo mejor del viaje. Nuevamente en la cena te ofrecen sopa y te debes levantar a servirte  una sola opción. Lo peor todavía no termina. al regresar al cuarto encontré todas las camas mojadas, porque hay GOTERAS en una zona recién construida y remodelada. Nos cambiaron de habitación, donde nuevamente el baño dejaba que desear la limpieza. En este lugar no hay visitas guiadas, no se puede visitar, debes caer en sus redes  por una noche para 3 personas pagar más de 5800 por comidas que en las fonditas del pueblo son más variadas, con buena sazón. El lugar no está acabado, tiene áreas verdes conservada, pero es pésima su oferta gastronómica y la supervisión de sus ""remodelaciones""","Ciudad de México, México",30 de julio de 2016,jul de 2016
,Algo fuera de lo común ,"Fuimos entre semana el 20 de Julio hubo poca gente tomamos el paseo de Laguna Azul está un poco pesado el trayecto pero vale la pena, en el avistamiento hubo buena cantidad de luciérnagas el trato de los guías excelente.","Acapulco, México",28 de julio de 2016,jul de 2016
,experiencia que no se pueden perder,"Visite este lugar por medio de una agencia de viajes, el lugar es increible,  no se  permite repelentes, de hecho no se requiere, impermeable obligatorio, ya que con lluvias salen con mayor intensidad las luciernagas, aunque es de suerte debido a los factores climatologicos y respetar mucho el lugar, para no alterarlo, ya que es un ecosistema frágil, que vale la pena salvaguardar para futuras generaciones, e ir bien abrigado y de preferencia con ropa de cambio por si se mojan, incluyendo calzado extra, o ropa waterproof y termica. definitvamente regresare el siguiente año. Temporada de lluvias es la idonea","Tecámac, México",27 de julio de 2016,jul de 2016
,Excelente lugar para estar con la naturaleza,"Es un lugar bonito y el espectaculo es único, es poco conocido, hay otro lugar en Estados Unidos que se ve este espectáculo. También se puede degustar una de las mejores barbacoas de borrego preparadas en Horno de Hoyo, el consome es delicioso y es tan rica como la de Hidalgo. Vayan a este lugar hay cabañas para quedarse y es en julio el espectáculo de las luciernagas. Saludos","Puebla, México",27 de julio de 2016,jul de 2016
,Increible,"Es un espectáculo natural maravilloso, todo el viaje fue fantástico, quede fascinado. Lo recomiendo mucho       ","Ciudad de México, México",27 de julio de 2016,jul de 2016
,Linda experiencia😉,"Es una aventura inigualable.Caminas cerca de 1 hora 1/2 por la tranquilidad y el silencio del bosque, mientras encuentras por el camino luciérnagas.No es necesario realizar reservación previa, pueden llegar alrededor de las 19:00 hrs., existen varias cooperativas que ofrecen el tour.Recomiendo tennis o zapatos cómodos y chamarras calientitas.",,27 de julio de 2016,jun de 2016
,LAS PEQUEÑAS HADAS SÍ EXISTEN!,"Espectáculo en el hermoso bosque de las luciérnagas alrededor de las 8.30 pm. Aparece la primera y es el aviso para que todas lleguen a iluminar la oscura noche. Generalmente llueve copiosamente. (Hay que ir bien preparados con un impermeable y botas o tenis para no resbalar). Interesante espectáculo adicional: se pueden ver a los diferentes grupos  (disfrazados todos de Ku klux kan).  Lastima que no permitan fotos, parecía una película de horror. OJO Secretaría de TURISMO. Cobran por el uso del WC $5.00 y no hay agua, papel, jabón...y como el acceso tiene un desnivel como de 60cm., ponen un paca de zacate con una piedra encima para subir. Ya más noche habían quitado hasta la piedra.","Naucalpan de Juárez, México",26 de julio de 2016,jul de 2016
,"Muy bonito, aunque las fotos no son las reales","Es una experiencia muy hermosa caminar hacia el bosque durante el atardecer y admirar las luciernagas en la oscuridad de la noche. Yo me hospedé en las cabañas laguna azul, que están pegadas a la laguna que está al final del pueblo. Ahí nos vendieron el recorrido por 130 pesos por adulto.A mi que me gusta mucho hacer deporte, se me hizo un tramo pequeño de caminata. aprox. 1kmLas luciérnagas aparecen en época de lluvias por lo que les recomiendo llevar unos buenos tennis o mejor unas botas de trecking, pues el camino es de tierra, y es lodoso.Hay que tener mucho respeto por estos pequeños insectos, no prender luces, y guardar silencio. No intenten agarrarlos, por favor, sólo vayan a mirar. Por lo mismo yo no llevaría niños pequeños.","Zapopan, México",26 de julio de 2016,jul de 2016
,Diferente pero no extraordinario,"Un espectáculo natural agradable pero muy alejado de la espectacularidad con la que se anuncia. Es conveniente llegar al campamento/hotel que está cerca de Nanacamilpa y ahí salen los guías que vienen incluidos en la compra del boleto de entrada (que cuesta $200 por persona en 2016) el que por cierto también es de precio elevado tomando en cuenta que el paseo dura 1hr 30 minutos máximo y es subir un tramo del cerro. se puede acampar en el lugar u hospedarse en el lugar, pero hay que apartar con muchísimo tiempo de antelación. Consejo: no se dejen llevar por las fotos o se van a defraudar.","Ciudad de México, México",25 de julio de 2016,jul de 2016
,Gran experiencia,"Fue una de las experiencias más increíbles... Creo que los lugareños necesitan un montón de formación para recibir a los turistas en el lugar, pero es genial. Gente desee animar a adolescentes a comportarse y respetar la naturaleza.","Pachuca, México",25 de julio de 2016,jul de 2016
,NO SE LO PIERDAN,"UN gran paseo para ir en familia con ni;os no muy chiquitos, aunque la caminata es muy sencilla se hace de noche ,a nosotros nos acampa;o un guía muy agradable. Es un espectáculo maravilloso de la naturaleza, dura aproximadamente 40 min. desde que ves la primera hasta que todo vuelve a quedar obscuro. y la subida a la monta;a tiene unas vistas maravillosas/",d.f.,25 de julio de 2016,jul de 2016
,increible lugar,"La granja Salma se encuentra muy bien organizada.  La gente es muy cordial y muy buen paseo.   El santuario es increíble, no se observa como las fotos de Internet pero no hace falta, el lugar es mágico.",,25 de julio de 2016,jul de 2016
,Experiencia inolvidable,"Es una experiencia que vale mucho la pena tener, para los que somos amantes de la naturaleza nos deja un muy agradable sabor de boca, con la iluminación que producen las luciérnagas me sentí como parte de un nacimiento navideño enorme.",,25 de julio de 2016,jun de 2016
,Excelente no se lo pierdan,"Nanacamilpa es un lugar como cualquier otro, no esperen gran atractivo, para ir a las luciernagas tienes que ir a un poblado llamado ""SAN FELIPE"", de igual forma no hay absolutamente nada, te puedes hospedar ahi, la gente renta habitaciones a un precio accesible, no es forzoso quedarse en las cabañas, yo fui a PIEDRA CANTEADA, tienes que salir antes de las 6 porque cierran la carretera para evitar que se espanten las luciernagas con las luces de los carros y el ruido del motor de los autos. Existen muchas salidas yo opino por esta, es un lugar que tiene restaurant para esperar la hora de partida, que es a las 8:00 una vez que de la hora, se juntan todas las personas y se reparten en con los diferentes guias que tiene el lugar, empiezas el recorrido y caminas aproximadamente 20 minutos hasta que oscurece y empieza el espectáculo, miles de luciérnagas volando buscando pareja, es un espectáculo impresionante, la belleza de la naturaleza, el contacto con el bosque, el olor y la sensacion que se siente es indescriptible, el recorrido dura aproximadamente 1hr 10m dependiendo el guia, se pueden admirar miles de luciérnagas brillando al mismo tiempo, bailando una coreografía irrepetible. Al terminar de empaparte de tanta belleza regreso la gente te espera con una bebida caliente y un pan dulce con sabor a tradición, tienen un campamento de puestos de comida tipica. RECOMENDACIONES: Ropa termica, Impermeable (forzoso), zapatos para track comodos, ""no tela"", (la tela absorbe el agua y te enfriara los pies). RESPETO A LA NATURALEZA, NO FLASH, NO LAMPARAS, GUARDAD SILENCIO ABSOLUTO, NO CREO QUE SEA PARA NIÑOS...",,25 de julio de 2016,jul de 2016
