Author,Titulo,Review,OrigenAutor,FechaOpinion,FechaEstadia
,Excelente experiencia!,"Excelente tour! Mejor de lo esperado! Vinimos con mis papas, mi esposo y mi perrita pequeña. El itinerario es tal cuál lo mencionan, pero si consideren una duración de 9 horas, si es que hacen la salida desde el zócalo de Puebla hasta el regreso a ese mismo punto, porque si no no alcanza el tiempo (vale muchísimo la pena). En la Ex-Hacienda de Chautla hicimos un recorrido por parte de la hacienda donde nos contaron la historia de la misma, y también recorrimos los manantiales que están al rededor, excelente para quienes disfrutan de la naturaleza. También subimos al castillo, donde la vista es genial.Luego fuimos al Rancho San Martín, de Lavanda, donde hicimos jabón con la esencia que fabrican ahí mismo, el cuál nos pudimos llevar al final, e hicimos un recorrido por los cultivos. Además de Lavanda también hay los llamados árboles de navidad en los alrededores, y cultivan fresas y otros tipos de plantas. Buena parte de la caminata es de subida, así que hay que tener buen físico (resistencia). Los paisajes muy bellos, y al final del recorrido nos invitaron un panqué de lavanda muy rico, y un café. Ahí también tienen una tiendita donde se puede adquirir aceites, cremas, y otra gran variedad de productos de lavanda.Finalmente fuimos a Val’Quirico, un pueblo mágico muy divertido, en el zócalo y otras partes siempre hay música en vivo. Ahí almorzamos en uno de los restaurantes y también tomamos algunos tragos (hay para todos los gustos). También probamos un helado oscuro en una heladería llamada ChiarOscuro, recomiendo el de frutos rojos!Todo el recorrido, incluyendo la Hacienda, castillo, restaurantes y tiendas, es Pet Friendly. Súper recomendado! Volvería a hacer el tour con más amigos!","Lima, Perú",22 de agosto de 2022,
,Muy Recomendable,"Excelente servicio, muy recomendable. Nuestro chofer con muy buen trato y excelente manejo. Además muy puntual y con un vehículo impecable. Muchas gracias!","Houston, TX",15 de agosto de 2022,ago de 2022
,Caminata IztaPopo,"100% recomendable. Mi guía Ariel fue súper puntual y se aseguró de que estuviera cómodo en el 4 x 4 y me ofreció refrigerios desde el principio. Me advirtió sobre el viaje lleno de baches y se ofreció a detenerme cuando quisiera, pero su manejo fue hábil incluso en las carreteras más irregulares. Explicó las cosas y respondió a todas mis preguntas en el camino y cuando llegamos a la montaña se aseguró de que estuviera a salvo y caminó a mi ritmo en todo momento. Nos detuvimos un par de veces para apreciar las impresionantes vistas y tomar fotos. Al final, también me dio un pañuelo. ¡El tour perfecto con el guía perfecto!","Haz-Zebbug, Malta",12 de agosto de 2022,
,¡Debes hacer este viaje lateral desde Puebla!,"¡Este es un recorrido maravilloso! Olivia, nuestra guía, era conocedora, entusiasta y enérgica. Ella proporcionó sugerencias y acomodó nuestras solicitudes. Zacatlán y Chingnajuapan son lugares de visita obligada si estás de gira por Puebla. Hay hermosas vistas panorámicas, pintorescas escenas callejeras y vistas arquitectónicas únicas.","Puerto Vallarta, México",10 de agosto de 2022,jul de 2022
,¡Asombroso!,"Todo sobre esta experiencia fue fantástico, desde el primer contacto hasta el día D. El servicio de recogida en el hotel fue puntual.La caminata en sí fue dura pero fantástica. Me pareció una caminata bastante desafiante debido a la altitud, pero David fue muy paciente y alentador.Desafortunadamente no llegué a la cima, me dolía demasiado la cabeza y tuvimos que detenernos a 200 m de la cima. Sin embargo, sigue siendo una de las caminatas más interesantes de mi vida y mi primera vez por encima de los 4000 m.recomiendo calurosamente","Haguenau, Francia",8 de agosto de 2022,jul de 2022
,Maravilloso,"Superó nuestras expectativas.  Fue un recorrido muy cálido, no se limitaron exclusivamente a Cantinas, nos compartieron la historia de la Catedral, del callejón de los sapos, el mapa de la Ciudad hecho en talavera, e incluso,  a petición nuestra, nos sugirieron dónde comer, dónde comprar artesanías, etc.Es una experiencia ampliamente recomendable.  Muchas gracias a Olivia que tiene una cultura impresionante y trasmite el amor a su historia.","Ciudad de México, México",6 de agosto de 2022,ago de 2022
,¡Muy divertido!,"¡No esperábamos tanta diversión! El trato por parte del guía y el personal fue profesional, amable y servicial. La guía nos dio explicaciones entusiastas para cada animal y orientación sobre cómo tratarlos y alimentarlos. No había prisa ni presión. Ella fue paciente y muy servicial. ¡Alimentar a los animales fue una experiencia nueva y deliciosa para toda nuestra familia, desde 1 año hasta 73 años! Fue un privilegio conocer de cerca a estas criaturas fenomenales cuidadas tan impecablemente por el parque Africam, que enfatiza la conservación y la apreciación de todos los seres vivos. Mi mayor respeto y agradecimiento de que tal experiencia esté disponible. Además, el parque en sí es una delicia y agradezco no solo ver a los animales en su hábitat natural, sino también la posibilidad de caminar, sentarse y comer en diferentes puntos. En general, ¡una experiencia única que recordaremos por mucho tiempo! ¡Gracias, Africam Safari!",,28 de julio de 2022,jul de 2022
,Impresionante caminata con hermosas vistas.,El viaje estuvo bien organizado. Nuestro guía Abril fue fantástico. Las vistas durante la caminata fueron increíbles. Recomendamos este recorrido a cualquiera que quiera hacer una buena caminata.,,22 de julio de 2022,jul de 2022
,Paseo descomplicado🤭,"Es un lugar muy bonito, pintoresco, tranquilo, recorres el lugar a pie conociendo su arquitectura, tiendas, restaurantes, disfrutas y día al aire libre.","Veracruz, México",21 de julio de 2022,
,Tour costoso,No se puedo hacer por los costos tan elevados y sin descuentos para grupos. Mucho tiempo y pico ofrecimiento. Otras excursiones mejores,"Barranquilla, Colombia",12 de julio de 2022,jul de 2022
,Viaje de un día divertido,"¡Este viaje fue increíble! Ver Atlixco y Atlimeyaya fue un gran día, y el anfitrión y el conductor fueron muy serviciales e informativos.",,21 de junio de 2022,jun de 2022
,Mágica experiencia,"Hace poco fui a Africam a la experiencia en tour privado ""Jirafas"", mi guía fue Abraham, llevé a mi bebé de 6 meses y estaba un poco temerosa de la convivencia, pero con sus recomendaciones hizo que viviéramos un momento único y mágico, además del aprendizaje que nos dejó al darnos detalles específicos de la vida de las jirafas.Sin duda alguna regresaré no solo a este tour, si no a experimentar otros, pero siempre pediré que el sea mi guía.Muchas muchas gracias.","Puebla, México",17 de junio de 2022,may de 2022
,un tour privado de caminata al Izta - Popo,"Verdaderamente la mejor experiencia! Nuestro guía Juan Pablo estaba muy bien informado y nos cuidó muy bien, ¡un verdadero profesional! ¡Nuestro conductor Saul fue el mejor, el más confiable!Si estás pensando en hacer senderismo o quieres un tour privado y descubrir la naturaleza y los volcanes, te recomiendo UE para tu viaje.","Lovaina, Bélgica",10 de junio de 2022,
,"Buena guía y caminata, pero una experiencia de servicio al cliente muy pobre…","Para decirlo por adelantado, mi guía y mi caminata fueron muy buenos. Sin embargo, la oficina me ha tratado muy mal. Reservé y pagué (el monto total) por una caminata de 1 persona (solo). El día anterior, sin consulta, agregaron una 2ª persona. No me preguntaron ni me ofrecieron el precio más bajo. Les pedí, y me ofrecieron un 10% de descuento. La diferencia de precio en realidad es del 40 %… cuando mencioné esto me ofrecieron el 30 %. Y varias semanas después no he recibido nada, solo excusas sobre su sistema de pago. Todo esto ha dejado un muy mal sabor de boca. Muy buena caminata, pero tenga en cuenta su muy pobre servicio al cliente y actitud.",,27 de mayo de 2022,may de 2022
,¡Guía conocedor y divertido!,"Recorrimos el Puebla histórico con Olivia. Ella fue encantadora, conocedora, respondió a todas nuestras preguntas y nos dio excelentes consejos e ideas sobre cosas que hacer. Conoce bien su ciudad y su amor por ella es contagioso. ¡Excelente inglés también!",,2 de mayo de 2022,
,Experiencia epica,"Les recomiendo este tour para personas primerisas en subir a un Volcan como este. Sergio, mi guia fue muy amable y muy paciente conmigo. Tambien me enseño technicas simples para excalar y bajar del Volcan. Es una experiencia que se tiene que hacer una ves en la vida!",,23 de abril de 2022,abr de 2022
,"Gran viaje, ciudad increíble.",Ariel es una gran guía. Realmente disfruté aprendiendo sobre Cholula mientras veía las increíbles vistas. Bien vale la pena el precio. El sitio arqueológico y las iglesias fueron increíbles.,"Allen, TX",23 de abril de 2022,
,Excelente recorrido por el centro antiguo y los túneles.,"Juan Pablo fue un gran guía, y realmente disfruté los antecedentes históricos que proporcionó mientras nos mostraba Puebla Centro.","Allen, TX",22 de abril de 2022,
,¡Perfecto!,"¡Hice la gira de Puebla y Cholula y fue realmente un gran día divertido! Nuestra guía turística fue excelente, fue paciente con nuestras solicitudes y muy aprendida sobre los lugares que hemos visto. . . . Realmente recomiendo este tour!","Roma, Italia",8 de abril de 2022,mar de 2022
,Excelente recorrido a pie,El guía Juan Pablo estuvo muy bien informado. La capilla del Rosario fue lo más destacado. Es simplemente magnífico.,"Boston, MA",6 de abril de 2022,abr de 2022
,El mejor día,"Mi esposo y yo hicimos una gira con Ariel.  Él está muy bien informado sobre toda el área, nunca hubo silencio, ¡lo cual es una gran cosa!  También es muy amable y paciente, permitiéndonos comprar cuando vimos algo que queríamos comprar.  ¡Fue la mejor excursión en la que he estado!  Los sitios eran increíbles, la información abundante y la compañía muy amable.  Definitivamente haríamos esto nuevamente la próxima vez que estemos en México, ¡e incluso pagaría más por todo lo que hicimos ese día!Las iglesias en el recorrido fueron exquisitas, nunca había visto tanta belleza en mi vida.  Candy Street fue muy divertido, ¡y aprender sobre la cerámica de Talavera fue increíble!Si está buscando pasar un día increíble aprendiendo muchas de las cosas que Cholula y Puebla tienen para ofrecer, ¡no busque más!",,4 de abril de 2022,mar de 2022
,Perfecto,"¡Fue grandioso! La agencia estuvo en contacto todo el tiempo, ayudó con los arreglos, ¡fueron muy amables!Los guías fueron educados, puntuales, también amables y serviciales.¡Me alegro de conocer la agencia! ¡Espero verte de nuevo!",,17 de marzo de 2022,mar de 2022
,Único e inolvidable,"Esta fue una experiencia única e inolvidable. Nuestros guías fueron muy amables y serviciales. Aunque la altitud nos pareció un trabajo duro, la vista de Popo en nuestro primer punto más alto hizo que el esfuerzo valiera la pena.","Chelmsford, UK",2 de marzo de 2022,feb de 2022
,Excelente servicio de guía,"Tuvimos un excelente viaje. Recomiendo encarecidamente este viaje y compañía a cualquiera que visite Puebla. Excelente servicio al cliente, guía muy bien informado. ¡Muy profesional y divertido!","Nueva York, Estado de Nueva York",10 de febrero de 2022,feb de 2022
,Caminata increíble!,"¡Ayer hicimos la gira Izta - Popo y tuvimos una experiencia increíble! Ariel es una guía tan conocedora y experimentada. Nos hizo sentir seguros subiendo la montaña. No vimos Popo porque estaba nublado ese día pero el paisaje y las vistas merecen la pena. Eduardo, nuestro conductor, nos ayudó a subir y bajar por los complicados caminos de tierra de una sola pieza. ¡Muchas gracias por una caminata tan maravillosa!",,28 de enero de 2022,ene de 2022
,Increíble!!!,"Todo fue muy lindo el guía “Sergio” y la conductora  “lizbeth” fueron muy profesionales, tuve una caída y Sergio me ayudó e impidió que cayera peor. Puntuales, divertidos y cultos :) Gracias !!!",,28 de enero de 2022,ene de 2022
,Increíble caminata por el volcán en el Parque Nacional Itza-Pop,"Maravillosa caminata con Ariel en Itza - Parque Nacional Pop. La comunicación fue increíble antes del viaje, llegó a tiempo para que lo recogieran, explicó todo bien, nos sentimos seguros y él hizo que fuera una experiencia agradable. Las vistas son increíbles en la caminata, la manera perfecta de experimentar la naturaleza cerca de Puebla. ¡Definitivamente lo recomendaría!","Lancashire, UK",14 de enero de 2022,
,¡Increíble viaje!,"Ariel fue nuestro guía y es de esta área, por lo que pudo brindar una perspectiva e historia locales. Todo el recorrido fue increíble, pero creo que las vistas del cañón, la pared de mosaico, el zócalo y Piedras fueron las mejores. Tan hermoso y algo realmente regional y único. Estoy muy sorprendido de que más personas no elijan el tour con Piedras, ¡realmente nos encantó!",,6 de enero de 2022,ene de 2022
,Increíbles tours privados,"Utilizamos Unlimited para 3 recorridos diferentes y recogida en el aeropuerto desde CDMX. Primero, la recogida fue fácil y puntual. El recorrido gastronómico y 2 recorridos privados personalizados fueron fabulosos. Susana fue nuestra guía en los 3 y no puedo decir suficientes cosas buenas sobre ella; informativo, preparado, amable, apasionado por el tema, flexible, etc. ¡Muy recomendable!","Omaha, NE",23 de diciembre de 2021,
